label,tweet,clean_text_dl,clean_text_classical
sadness,"[USERNAME] ijin min,barusan kirim gosend pake gopay, dapet driver lah, dan pas deket posisi ane dia klik ambil dan kirim.gopay ane kepotong, tp barang blm diambil :(",ijin minbarusan kirim gosend pakai gopay dapat driver lah dan pas dekat posisi ane dia klik ambil dan kirimgopay ane kepotong tapi barang belum diambil,ijin minbarusan kirim gosend pakai gopay driver lah pas dekat posisi ane klik ambil kirimgopay ane potong barang ambil
anger,bacot parah galak kalau udah marah jan mau deh dimarahin lex. caca aja kapokgabisa dibohongin kalau ttg cinta tp knpa ttg lainnya lu bege ya susah beud disuruh tidur atau makan my human diary yang kita dkt gatau grgr,bacot parah galak kalau sudah marah jangan mau deh dimarahi lex caca saja kapokgabisa dibohongin kalau tentang cinta tapi kenapa tentang lainnya lu bege ya susah banget disuruh tidur atau makan my human diary yang kita dkt enggak tau gara-gara,bacot parah galak kalau marah jangan mau deh marah lex caca kapokgabisa dibohongin kalau cinta lain lu bege susah banget suruh tidur makan human diary dkt enggak tau gara-gara
sadness,"Balik ke rumah badan jadi melar lagi coba aja dikosan, makan buah buat buka aja juga udah cukup. Percuma deh nurunin berat badan di perantauan, baliknya nimbun lemak lagi.",balik ke rumah badan jadi melar lagi coba saja dikosan makan buah buat buka saja juga sudah cukup percuma deh nurunin berat badan di perantauan baliknya nimbun lemak lagi,balik rumah badan jadi melar coba dikosan makan buah buat buka cukup percuma deh nurunin berat badan rantau balik nimbun lemak
happy,Hepi besdey Pappa AllEllo condropramonozld ...panjang umur sehat sentosa banyak rejeki makin soleh Amin Ya Rabb #Pappa33yearsold @ Pemalang [URL],hepi besdey pappa allello condropramonozld panjang umur sehat sentosa banyak rejeki makin soleh amin ya rabb pemalang,hepi besdey pappa allello condropramonozld panjang umur sehat sentosa banyak rejeki makin soleh amin rabb malang
anger,"[USERNAME] [USERNAME] yg disebut bro [USERNAME] ini mau menyindir, tapi ngga tau kalau yg disindir memang lagi menjalankan tugasnya. Itulah fungsi orang-orang DPR. Banyakin belajar deh sebelum nyindir.",yang disebut bro ini mau menyindir tapi enggak tau kalau yang disindir memang lagi menjalankan tugasnya itulah fungsi orangorang dpr membanyaki belajar deh sebelum menyindir,sebut bro mau sindir enggak tau kalau sindir memang jalan tugas fungsi orangorang dpr banyak ajar deh sindir
anger,Semoga roboh dan menimpa mereka. Baru kemudian akan ada himbauan keras untuk tidak naik-naik sembarangan ke atas situs sejarah. Sadis? Terpaksa. Pekok berjamaah. Garansi seumur hidup. [URL],semoga roboh dan menimpa mereka baru kemudian akan ada himbauan keras untuk tidak naiknaik sembarangan ke atas situs sejarah sadis terpaksa pekok berjamaah garansi seumur hidup,moga roboh timpa baru kemudian himbauan keras naiknaik sembarang atas situs sejarah sadis paksa kok jamaah garansi umur hidup
happy,"Kabar baik lagi, pas lihat2 shirtmovie di youtube, salah satu temen organisasi jaman kuliah sudah ada yg jadi produser film, shortmovie. Berkembang ajan hidupne",kabar baik lagi pas lihat shirtmovie di youtube salah satu teman organisasi jaman kuliah sudah ada yang jadi produser film shortmovie berkembang ajan hidupne,kabar baik pas lihat shirtmovie youtube salah satu teman organisasi jaman kuliah jadi produser film shortmovie kembang ajan hidupne
happy,[USERNAME] kepoin artis masa kini. wkwk. Alhamdulillah sehat. 2 sibuk ma anak. satu sibuk ma suami. satu sibuk mau nikah. rosa sibuk koreanan. Haha ,kepo artis masa kini haha alhamdulillah sehat sibuk sama anak satu sibuk sama suami satu sibuk mau nikah rosa sibuk koreanan haha,kepo artis masa kini haha alhamdulillah sehat sibuk sama anak satu sibuk sama suami satu sibuk mau nikah rosa sibuk koreanan haha
love,"Karena ngerasa #temanbukanpacarbukan gue nanya dan dia blg sayang deh tuh. Naaaah, lagi sayang sayang nya namanya juga maunya ketemu mulu maunya diliatin mulu ke orang-orang ",karena merasa gue bertanya dan dia bilang sayang deh tuh naaaah lagi sayang sayang nya namanya juga maunya ketemu terus maunya diliatin terus ke orangorang,rasa gue tanya bilang sayang deh tuh naaaah sayang sayang nya nama mau ketemu terus mau diliatin terus orangorang
anger,[USERNAME] .... Kamu yg otak brengsek.... Dasar bodoh..... Di negara2 maju tol menjadi andalan utama..... Tidak ada negara maju yg tanpa tol..... Hanya Negara terkebelakang yg tdk punya tol....negara terkebelakang punya TOLol.... !!!,kamu yang otak brengsek dasar bodoh di negara maju tol menjadi andalan utama tidak ada negara maju yang tanpa tol hanya negara terkebelakang yang tidak punya tolnegara terkebelakang punya tolol,kamu otak brengsek dasar bodoh negara maju tol jadi andal utama negara maju tol negara belakang punya tolnegara belakang punya tolol
anger,Otak KORUPTOR jelas tidak mungkin berfikir seperti itu karena KORUPTOR itu adalah orang yg sudah Gila Harta. Mana ada orang Gila bisa berfikir POSITIF,otak koruptor jelas tidak mungkin berpikir seperti itu karena koruptor itu adalah orang yang sudah gila harta mana ada orang gila bisa berpikir positif,otak koruptor jelas mungkin pikir koruptor orang gila harta mana orang gila pikir positif
happy,"Gela gelaa masih ga nyangka gue bisa nonton [USERNAME] langsung, ini berkat mamang mamang warkop yg selalu menghemat pengeluaran makanku [URL]",gela gelaa masih enggak menyangka gue bisa menonton langsung ini berkat mamang mamang warung kopi yang selalu menghemat pengeluaran makanku,gela gelaa enggak sangka gue tonton langsung berkat mamang mamang warung kopi selalu hemat keluar makan
sadness,Cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw Apalah dayaku ikutan program ginian cuma biar sering jalan jalan HAHAHAHAHAH,cie yang benaran mau ngabdi banget biar dibilang pahlawan pendidikan haha apalah dayaku ikutan program beginian cuma biar sering jalan jalan haha,cie benar mau ngabdi banget biar bilang pahlawan didik haha apa daya ikut program begini cuma biar sering jalan jalan haha
love,Mas Hamdan udah tau kalo istrinya manja rewel dari sebelum hamil. Alhamdulillah sesudah hamil Mas lebih ngerti walau kadang suka sambil geleng jangan bosan jatuh cinta berkali-kali pada istrimu Mas,mas hamdan sudah tau kalo istrinya manja rewel dari sebelum hamil alhamdulillah sesudah hamil mas lebih mengerti walau kadang suka sambil geleng jangan bosan jatuh cinta berkalikali pada istrimu mas,mas hamdan tau kalo istri manja rewel hamil alhamdulillah hamil mas lebih erti kadang suka geleng jangan bosan jatuh cinta berkalikali istri mas
sadness,Kmarin rencna mau sok bagi bagi thr gitu. Eh berhubung saya sobat misqueen. Gak jd deh bagi bagi thr Ke dokter tht enak kali yak biar full bass kayak promo free sale,kemarin rencna mau sok bagi bagi thr begitu eh berhubung saya sobat misqueen enggak jadi deh bagi bagi thr ke dokter tht enak kali ya biar full bass kayak promo free sale,kemarin rencna mau sok thr eh hubung sobat misqueen enggak jadi deh thr dokter tht enak kali biar full bass kayak promo free sale
anger,"[USERNAME] [USERNAME] Ini baru yg katanya heboh gmana gaberner n wklnya,gmana tuh kok nggak dibenerin emangnya zaman kolonial..rusaklah negara eson",ini baru yang katanya heboh bagaimana gaberner n wklnyagmana tuh kok enggak dibenerin memangnya zaman kolonialrusaklah negara eson,baru kata heboh bagaimana gaberner n wklnyagmana tuh kok enggak dibenerin memang zaman kolonialrusaklah negara eson
anger,"[USERNAME] tolong aplikasinya diberesin. Saya tadi pesan, katanya server error. Eh muncul 4 taksi. Khan kasian drivernya, saya musti cancel.",tolong aplikasinya diberesin saya tadi pesan katanya server error eh muncul taksi kan kasihan drivernya saya musti cancel,aplikasi resin tadi pesan kata server error eh muncul taksi kan kasihan drivernya musti cancel
fear,[USERNAME] Semangatt chingudeulll!!! Emang udh bnyk bgt nan? Kelas gue malah baru 2 org yg sidang:( Gue tuh gaberani sidang nan ampe dimarahin temen2 gue h4h4h4h4 ya abisan beneran takut yg ampe nangis cupu y w.,semangat chingudeulll memang sudah banyak banget nan kelas gue malah baru orang yang sidang gue tuh gaberani sidang nan sampai dimarahi teman gue hhhh ya abisan benaran takut yang sampai menangis cupu ya gue,semangat chingudeulll memang banyak banget nan kelas gue malah baru orang sidang gue tuh gaberani sidang nan marah teman gue hhhh abis benar takut menang cupu gue
love,"Kata orang, semakin lama umur suatu hubungan maka perasaan itu akan memudar Kok aku malah sebaliknya ya.. kayak semakin lama malah semakin jatuh cinta sama dia~ huhuhu I love you Diddy",kata orang semakin lama umur suatu hubungan maka perasaan itu akan memudar kok aku malah sebaliknya ya kayak semakin lama malah semakin jatuh cinta sama dia huhuhu i cinta you diddy,kata orang makin lama umur suatu hubung asa pudar kok aku malah balik kayak makin lama malah makin jatuh cinta sama huhuhu cinta diddy
anger,anak nevolone marah grgr anton!,anak nevolone marah gara-gara anton,anak nevolone marah gara-gara anton
happy,"Tapi hari ini berbeda... ketemu, berpapasan, tp tanpa sapa sampe pulang. Dan org2 blng kita berantem. Padahal engga. Malemnya terima chat yg isinya si geblek haha",tapi hari ini berbeda ketemu berpapasan tapi tanpa sapa sampai pulang dan orang bilang kita berantem padahal enggak malemnya terima chat yang isinya sih geblek haha,hari beda ketemu papas sapa pulang orang bilang antem padahal enggak malemnya terima chat isi sih geblek haha
anger,"Itu lah bodoh mu bong.. disuruh baca, tidak mau baca... PBB CIKAL BAKALNYA DARI MASYUMI , PBB =KELUARGA BESAR BULAN BINTANG = MASYUMI dasar bong200",itu lah bodoh mu bong disuruh baca tidak mau baca pbb cikal bakalnya dari masyumi pbb keluarga besar bulan bintang masyumi dasar bong,lah bodoh mu bong suruh baca mau baca pbb cikal bakal masyumi pbb keluarga besar bulan bintang masyumi dasar bong
anger,"Terus kalo bikin status itu nyindir orang? Ga juga, salah lu ngerasa kesindir. Biasanya aku ngomong dl ke orangnya. Barulah bikin status. Biar tambah ngerti orangnya. Aku mah ga suka nyindir orang yg ga perlu da. Misal kek gini: [URL]",terus kalo bikin status itu menyindir orang enggak juga salah lu merasa kesindir biasanya aku mengomong dulu ke orangnya barulah bikin status biar tambah mengerti orangnya aku mah enggak suka menyindir orang yang enggak perlu dah misal kayak begini,terus kalo bikin status sindir orang enggak salah lu rasa sindir biasa aku omong dulu orang baru bikin status biar tambah erti orang aku mah enggak suka sindir orang enggak perlu dah misal kayak begini
love,Tahukah kamu bahwa pada saat itu papa merasa gagal membuat anaknya tersenyum? Saat kamu diwisuda sebagai seorang sarjana Papa adalah orang pertama yang berdiri dan memberi tepuk tangan untukmu.,tahukah kamu bahwa pada saat itu papa merasa gagal membuat anaknya tersenyum saat kamu diwisuda sebagai seorang sarjana papa adalah orang pertama yang berdiri dan memberi tepuk tangan untukmu,tahu kamu papa rasa gagal buat anak senyum kamu wisuda orang sarjana papa orang pertama diri beri tepuk tangan untuk
love,"Tersulah seperti itu, yang ku mau darimu saat ini kau berkata jujur saja tentang cinta yang sengaja kau bungkus dengan amarah, bukankah kau telah berhasil mengalahkanku saat pertama kali aku jatuh cinta pada senyummu itu. terakhir: izinkan aku meminjamnya sekali lagi [USERNAME]",tersulah seperti itu yang ku mau darimu saat ini kau berkata jujur saja tentang cinta yang sengaja kau bungkus dengan amarah bukankah kau telah berhasil mengalahkanku saat pertama kali aku jatuh cinta pada senyummu itu terakhir izinkan aku meminjamnya sekali lagi,sulah ku mau dari kau kata jujur cinta sengaja kau bungkus amarah bukankah kau hasil kalah pertama kali aku jatuh cinta senyum akhir izin aku pinjam sekali
sadness,"Yagitu.. Mulai perkenalan dri awal tu njlimet. Belom pertanyaan2 menye2 yang musti harus banget dijawab. Iya kalo lanjut, kalo nggak ya sia2 kan..",yagitu mulai perkenalan dari awal itu njlimet belum pertanyaan menye yang musti harus banget dijawab iya kalo lanjut kalo enggak ya sia kan,yagitu mulai kenal awal njlimet tanya menye musti banget jawab iya kalo lanjut kalo enggak sia kan
sadness,Baru lihat kabar Teman nge gosip dan penuh info itu telah pergi selamanya bulan lalu Pantas semua ndak aktif Semoga tenang bersama Tuhan di surga ya...,baru lihat kabar teman nge gosip dan penuh info itu telah pergi selamanya bulan lalu pantas semua indak aktif semoga tenang bersama tuhan di surga ya,baru lihat kabar teman nge gosip penuh info pergi lama bulan lalu pantas semua indak aktif moga tenang sama tuhan surga
sadness,"Kebodohan di bulan Ramadhan: jumat kemaren kejar2an waktu ganti2 bioskop demi film ini, ternyata masih kamingsun. what a smart smart day. [URL]",kebodohan di bulan ramadhan jumat kemarin kejaran waktu ganti bioskop demi film ini ternyata masih kamingsun what a smart smart day,bodoh bulan ramadhan jumat kemarin kejar waktu ganti bioskop film nyata kamingsun what smart smart day
anger,"Waktu kalian jd oposisi Era Pak Harto, Pak SBY, kalian mudik lewat Jalan Tol, jembatan, pelabuhan, yg dibangun era Pak Harto+SBY ? Logika dipakai. Admin Dungu bikin Anjlok Elektabilitas Pak [USERNAME] cc [USERNAME] [USERNAME] [USERNAME] [USERNAME] cc [USERNAME] [URL]",waktu kalian jadi oposisi era pak harto pak surabaya kalian mudik lewat jalan tol jembatan pelabuhan yang dibangun era pak hartosby logika dipakai admin dungu bikin anjlok elektabilitas pak cc cc,waktu kalian jadi oposisi era pak harto pak surabaya kalian mudik lewat jalan tol jembatan labuh bangun era pak hartosby logika pakai admin dungu bikin anjlok elektabilitas pak cc cc
anger,"Ku juga pengen ngamuk bacain komen2 netizen yg mahabenar. Ya Lord. Ga abis pikir. Komen2 macem gini yg bikin kasus pelecehan seksual akan tenggelam begitu saja. Tidak ada hukuman untuk pelaku. Lebih sedihnya, rerata yg komen jahat adalah perempuan. Mbaq2, kesehatanmu loh! [URL]",ku juga pengin ngamuk bacain komen netizen yang mahabenar ya lord enggak habis pikir komen macam begini yang bikin kasus pelecehan seksual akan tenggelam begitu saja tidak ada hukuman untuk pelaku lebih sedihnya rerata yang komen jahat adalah perempuan mbaq kesehatanmu loh,ku pengin ngamuk bacain komen netizen mahabenar lord enggak habis pikir komen macam begini bikin kasus leceh seksual tenggelam hukum laku lebih sedih rerata komen jahat perempuan mbaq sehat loh
love,"Aku dulu pernah ka suka, sampe didatengin kesini coba (.....) tapi dia ga kaya yg kaka bilang sih, makanya berani suka. Sopan banget ya Allah. Diajarin bahasa sama mamaku manut bae wkwk! Pokonya gara dia aku baru bisa mikir ga semuanya",aku dulu pernah kak suka sampai didatangi kesini coba tapi dia enggak kayak yang kakak bilang sih makanya berani suka sopan banget ya allah diajari bahasa sama mamaku manut bae haha pokoknya gara dia aku baru bisa mikir enggak semuanya,aku dulu pernah kak suka datang kesini coba enggak kayak kakak bilang sih makanya berani suka sopan banget allah ajar bahasa sama mama manut bae haha pokok gara aku baru mikir enggak semua
anger,"[USERNAME] saya kan datang untuk bertanya, kemudian ngobrol tuh sama mba mba Help desk. tapi saya tetep ga ngerti karena ga dapet jawaban yg menjawab pertanyaan saya. trus mbanya lama lama agak emosi, yaudah makin ga kejawab dong, trus saya pulang.",saya kan datang untuk bertanya kemudian mengobrol tuh sama mbak mbak help desk tapi saya tetap enggak mengerti karena enggak dapat jawaban yang menjawab pertanyaan saya terus mbaknya lama lama agak emosi ya sudah makin enggak terjawab dong terus saya pulang,kan datang tanya kemudian obrol tuh sama mbak mbak help desk tetap enggak erti enggak jawab jawab tanya terus mbak lama lama emosi ya sudah makin enggak jawab dong terus pulang
sadness,"Ternyata setelah sidang skripsi, makin sadar kalo skripsi itu cuma bagian kecil dalam hidup, yg sebenernya gaada apa-apanya dibandingin kehidupan setelahnya",ternyata setelah sidang skripsi makin sadar kalo skripsi itu cuma bagian kecil dalam hidup yang sebenarnya enggak ada apaapanya dibandingin kehidupan setelahnya,nyata sidang skripsi makin sadar kalo skripsi cuma bagi kecil hidup benar enggak ada apaapanya dibandingin hidup telah
